nama_gambar,mean,median,modus
3693_5_5_02022021_80_wrp.tiff,94.57941996362355,100.0,102
3696_5_5_01172020_20_wrp.tiff,66.92515942518457,70.0,74
3696_5_5_01172020_80_wrp.tiff,95.66041764774326,101.0,102
3696_5_5_02022021_20_wrp.tiff,59.32544794489343,60.0,58
3696_5_5_02022021_80_wrp.tiff,88.85637305508007,93.0,93
3699_5_5_01172020_20_wrp.tiff,69.40566857149541,72.0,77
3699_5_5_01172020_80_wrp.tiff,100.16324208948215,106.0,111
3699_5_5_02022021_20_wrp.tiff,61.36852577518452,62.0,64
3699_5_5_02022021_80_wrp.tiff,92.72890488293467,97.0,102
3703_5_5_01172020_20_wrp.tiff,73.50081694683549,79.0,86
3703_5_5_01172020_80_wrp.tiff,102.83749403295589,110.0,115
3703_5_5_02022021_20_wrp.tiff,67.3228521092204,71.0,83
3703_5_5_02022021_80_wrp.tiff,97.60542471777543,104.0,108
3705_5_5_02022021_20_wrp.tiff,58.20693534219634,60.0,63
3705_5_5_02022021_80_wrp.tiff,89.40859242648544,94.0,96
3706_5_5_02022021_20_wrp.tiff,59.6422586255363,61.0,57
3706_5_5_02022021_80_wrp.tiff,89.80208240051114,95.0,96
3709_5_5_01172020_20_wrp.tiff,75.65807380257395,81.0,87
3709_5_5_01172020_80_wrp.tiff,105.72435210211567,113.0,118
3709_5_5_02022021_20_wrp.tiff,65.17793959815141,69.0,72
3709_5_5_02022021_80_wrp.tiff,100.5174942584912,107.0,111
3713_5_5_01172020_20_wrp.tiff,78.90289812744274,83.0,84
3713_5_5_01172020_80_wrp.tiff,108.41643557182925,116.0,119
3713_5_5_02022021_20_wrp.tiff,71.69313886981176,75.0,73
3713_5_5_02022021_80_wrp.tiff,103.62517627555765,110.0,113
3714_25_3_02082021_20_wrp.tiff,92.78940157847948,97.0,105
3714_25_3_02082021_80_wrp.tiff,110.10796354425173,115.0,139
3718_25_3_02082021_20_wrp.tiff,91.13196895066415,96.0,100
3718_25_3_02082021_80_wrp.tiff,109.49217060781703,116.0,134
3720_25_3_02082021_20_wrp.tiff,99.6226379453693,104.0,119
3720_25_3_02082021_80_wrp.tiff,117.56315849169236,126.0,141
3726_25_3_01202020_20_wrp.tiff,104.85288234177301,112.0,120
3726_25_3_01202020_80_wrp.tiff,122.85689116019233,131.0,148
3726_25_3_02082021_20_wrp.tiff,104.50089715197907,111.0,122
3726_25_3_02082021_80_wrp.tiff,114.20370388448491,122.0,138
3734_25_3_01202020_20_wrp.tiff,100.04128142143297,104.0,116
3734_25_3_01202020_80_wrp.tiff,117.95907387524834,124.0,136
3735_25_3_01202020_20_wrp.tiff,99.25744810151575,102.0,95
3735_25_3_01202020_80_wrp.tiff,117.09906501803565,122.0,129
3735_25_3_02082021_20_wrp.tiff,88.93051027581377,91.0,83
3735_25_3_02082021_80_wrp.tiff,105.81580877190159,110.0,116
3737_25_3_01202020_20_wrp.tiff,103.59818481136321,115.0,129
3737_25_3_01202020_80_wrp.tiff,121.66365609689137,130.0,148
3737_25_3_02082021_20_wrp.tiff,96.1375416039505,106.0,122
3737_25_3_02082021_80_wrp.tiff,113.20848367888675,121.0,140
3738_25_3_01202020_20_wrp.tiff,98.2139592507219,98.0,85
3738_25_3_01202020_80_wrp.tiff,114.97615145986883,114.0,94
3738_25_3_02082021_20_wrp.tiff,89.58056766706609,89.0,75
3738_25_3_02082021_80_wrp.tiff,105.47823751457881,104.0,82
3742_25_3_01202020_20_wrp.tiff,101.65072903910125,104.0,88
3742_25_3_01202020_80_wrp.tiff,119.81364870470094,124.0,151
3742_25_3_02082021_20_wrp.tiff,93.6570559622088,95.0,77
3742_25_3_02082021_80_wrp.tiff,111.03152420926595,115.0,143
3744_25_3_01202020_20_wrp.tiff,101.3193912746132,101.0,91
3744_25_3_01202020_80_wrp.tiff,118.36177443985044,123.0,141
3744_25_3_02082021_20_wrp.tiff,93.18414908534022,92.0,83
3744_25_3_02082021_80_wrp.tiff,108.82396004698975,113.0,132
3746_25_3_01202020_20_wrp.tiff,107.88880206798719,117.0,129
3746_25_3_01202020_80_wrp.tiff,125.16447765816122,133.0,148
3746_25_3_02082021_20_wrp.tiff,100.1843475118131,108.0,118
3746_25_3_02082021_80_wrp.tiff,116.48438912828527,124.0,142
3747_25_3_01202020_20_wrp.tiff,101.12058450395409,107.0,114
3747_25_3_01202020_80_wrp.tiff,120.2985109883925,128.0,134
3747_25_3_02082021_20_wrp.tiff,92.11958079471036,97.0,103
3747_25_3_02082021_80_wrp.tiff,111.10385932737155,118.0,126
3752_25_3_01202020_80_wrp.tiff,122.85382864134093,127.0,112
3754_25_3_01202020_20_wrp.tiff,103.48704523958168,108.0,115
3754_25_3_01202020_80_wrp.tiff,123.18746898397353,131.0,133
3754_25_3_02082021_20_wrp.tiff,94.24837627671808,98.0,105
3754_25_3_02082021_80_wrp.tiff,113.05557994370287,120.0,125
3759_5_6_01172020_20_wrp.tiff,99.21376683594858,107.0,107
3759_5_6_01172020_80_wrp.tiff,116.85257766483157,126.0,126
3759_5_6_01282021_20_wrp.tiff,95.7252764929672,102.0,104
3759_5_6_01282021_80_wrp.tiff,114.47578594334414,123.0,123
3762_5_6_01172020_20_wrp.tiff,97.6862973758013,106.0,107
3762_5_6_01172020_80_wrp.tiff,113.11790798591788,123.0,126
3763_5_6_01172020_20_wrp.tiff,98.15556687621878,106.0,106
3763_5_6_01172020_80_wrp.tiff,113.25407915220015,122.0,123
3763_5_6_01282021_20_wrp.tiff,95.61495652639195,103.0,103
3763_5_6_01282021_80_wrp.tiff,111.85566561464994,120.0,120
3765_5_6_01172020_20_wrp.tiff,91.77762931928783,106.0,109
3765_5_6_01172020_80_wrp.tiff,107.9962925673457,121.0,125
3765_5_6_01282021_20_wrp.tiff,88.76353146321131,102.0,105
3765_5_6_01282021_80_wrp.tiff,105.90543531932687,119.0,122
3769_5_6_01172020_20_wrp.tiff,100.48314473252186,110.0,112
3769_5_6_01172020_80_wrp.tiff,114.85229356543857,125.0,126
3769_5_6_01282021_20_wrp.tiff,97.63437433060074,107.0,109
3769_5_6_01282021_80_wrp.tiff,113.17130653076995,122.0,124
3770_5_6_01282021_20_wrp.tiff,100.73625648784122,110.0,112
3770_5_6_01282021_80_wrp.tiff,117.81709215631936,128.0,130
3779_5_6_01172020_20_wrp.tiff,92.44720297602723,101.0,101
3779_5_6_01172020_80_wrp.tiff,109.12327794028265,118.0,120
3779_5_6_01282021_20_wrp.tiff,89.65653045244606,98.0,101
3779_5_6_01282021_80_wrp.tiff,107.10689012442357,116.0,117
3797_25_4_01202020_20_wrp.tiff,94.29136472968766,99.0,100
3797_25_4_01202020_80_wrp.tiff,143.24154925648685,152.0,167
3797_25_4_02082021_20_wrp.tiff,89.4869913637658,95.0,94
3797_25_4_02082021_80_wrp.tiff,139.7624271929614,148.0,163
3798_25_4_01202020_20_wrp.tiff,96.43491714035775,102.0,109
3798_25_4_01202020_80_wrp.tiff,145.06533720944947,154.0,169
3799_25_4_01202020_20_wrp.tiff,103.58413351558323,108.0,105
3799_25_4_01202020_80_wrp.tiff,155.5860954519638,164.0,178
3802_25_4_01202020_20_wrp.tiff,101.15205373360679,106.0,108
3802_25_4_01202020_80_wrp.tiff,153.1747997582582,162.0,169
3803_25_4_01202020_20_wrp.tiff,103.5773818674687,110.0,122
3803_25_4_01202020_80_wrp.tiff,156.94468219355,166.0,255
3809_25_4_01202020_20_wrp.tiff,107.20602591823636,113.0,119
3809_25_4_01202020_80_wrp.tiff,161.14890280948572,171.0,255
3809_25_4_02082021_20_wrp.tiff,104.04203914980303,110.0,117
3809_25_4_02082021_80_wrp.tiff,156.37868793518635,165.0,255
3810_25_4_01202020_20_wrp.tiff,102.99989594081826,109.0,115
3810_25_4_01202020_80_wrp.tiff,154.10003665122605,163.0,176
3810_25_4_02082021_20_wrp.tiff,97.62538295484002,104.0,111
3810_25_4_02082021_80_wrp.tiff,149.71451089183296,158.0,170
3811_25_3_01202020_20_wrp.tiff,101.76059048907838,107.0,121
3811_25_3_01202020_80_wrp.tiff,119.49790592498496,126.0,149
3811_25_3_02082021_20_wrp.tiff,94.93105739821296,99.0,115
3811_25_3_02082021_80_wrp.tiff,111.12811353501571,118.0,140
3831_22_3_01172020_20_wrp.tiff,81.60876243751146,85.0,97
3831_22_3_01172020_80_wrp.tiff,78.91387292773827,80.0,82
3831_22_3_01292021_20_wrp.tiff,66.09916346475497,67.0,67
3831_22_3_01292021_80_wrp.tiff,61.929900376836414,62.0,63
3832_22_3_01172020_20_wrp.tiff,81.63154895014384,84.0,84
3832_22_3_01172020_80_wrp.tiff,79.18689642727885,80.0,78
3832_22_3_01292021_20_wrp.tiff,66.5878664365655,67.0,67
3832_22_3_01292021_80_wrp.tiff,62.20699113844992,62.0,58
3833_22_3_01172020_20_wrp.tiff,78.69520724191707,82.0,82
3833_22_3_01172020_80_wrp.tiff,75.46831611988397,77.0,72
3833_22_3_01292021_20_wrp.tiff,63.07194292235494,64.0,63
3833_22_3_01292021_80_wrp.tiff,58.19226609751223,58.0,54
3836_22_3_01172020_20_wrp.tiff,81.9303719541822,84.0,82
3836_22_3_01172020_80_wrp.tiff,76.00211013971871,77.0,72
3836_22_3_01292021_20_wrp.tiff,67.28807326872527,68.0,68
3836_22_3_01292021_80_wrp.tiff,65.23942626578331,65.0,60
3837_22_3_01172020_20_wrp.tiff,76.71837363293801,79.0,81
3837_22_3_01172020_80_wrp.tiff,74.37106901627521,75.0,72
3837_22_3_01292021_20_wrp.tiff,61.75602015292938,63.0,66
3837_22_3_01292021_80_wrp.tiff,60.58170975613864,60.0,58
3842_22_3_01172020_20_wrp.tiff,87.19163049740646,91.0,92
3842_22_3_01172020_80_wrp.tiff,80.42546658041911,82.0,82
3843_22_3_01172020_20_wrp.tiff,85.99915572191027,89.0,89
3843_22_3_01172020_80_wrp.tiff,85.7400509167272,88.0,85
3843_22_3_01292021_20_wrp.tiff,71.09418203729408,72.0,70
3843_22_3_01292021_80_wrp.tiff,68.47240032720775,69.0,66
3844_22_3_01172020_20_wrp.tiff,89.8480897227057,90.0,91
3844_22_3_01172020_80_wrp.tiff,85.86293722940977,85.0,80
3844_22_3_01292021_20_wrp.tiff,76.22971359942339,75.0,70
3844_22_3_01292021_80_wrp.tiff,72.91895306971387,71.0,67
3845_22_3_01172020_20_wrp.tiff,85.33517160400984,90.0,93
3845_22_3_01172020_80_wrp.tiff,81.23920017913711,83.0,83
3845_22_3_01292021_20_wrp.tiff,70.60972392931379,73.0,78
3845_22_3_01292021_80_wrp.tiff,67.62752763694427,68.0,67
3849_22_3_01172020_20_wrp.tiff,83.33242160321356,87.0,90
3849_22_3_01172020_80_wrp.tiff,79.76741334374582,81.0,82
3849_22_3_01292021_20_wrp.tiff,68.72198065014588,71.0,76
3849_22_3_01292021_80_wrp.tiff,62.885952143643316,63.0,63
3850_22_3_01172020_20_wrp.tiff,88.3979019329593,92.0,90
3850_22_3_01172020_80_wrp.tiff,84.43521697624823,87.0,86
3850_22_3_01292021_20_wrp.tiff,69.43390121871562,71.0,69
3850_22_3_01292021_80_wrp.tiff,67.90507168139351,69.0,68
3851_22_3_01292021_20_wrp.tiff,64.35446588913655,66.0,73
3851_22_3_01292021_80_wrp.tiff,61.45302855135329,62.0,62
3855_17_1_01302020_20_wrp.tiff,68.65846814778513,71.0,70
3855_17_1_01302020_80_wrp.tiff,128.87177544705293,138.0,152
3857_17_1_01302020_20_wrp.tiff,60.94389566115652,62.0,61
3857_17_1_01302020_80_wrp.tiff,114.32559346412317,121.0,128
3857_17_1_02222021_20_wrp.tiff,99.78588165244417,110.0,114
3857_17_1_02222021_80_wrp.tiff,122.79390569811741,136.0,145
3858_17_1_02222021_20_wrp.tiff,95.36934046332273,103.0,100
3858_17_1_02222021_80_wrp.tiff,116.71281831790559,129.0,135
3859_17_1_01302020_20_wrp.tiff,98.7502977566412,103.0,120
3859_17_1_01302020_80_wrp.tiff,113.90272995130948,119.0,115
3859_17_1_02222021_20_wrp.tiff,101.75858325581153,112.0,10
3859_17_1_02222021_80_wrp.tiff,123.02478212125219,135.0,135
3865_17_1_01302020_20_wrp.tiff,99.12720987914929,103.0,97
3865_17_1_01302020_80_wrp.tiff,115.43722184377776,122.0,127
3865_17_1_02222021_20_wrp.tiff,101.05138787181019,111.0,109
3865_17_1_02222021_80_wrp.tiff,123.32098372850821,136.0,140
3866_17_1_01302020_20_wrp.tiff,94.2002313048203,98.0,99
3866_17_1_01302020_80_wrp.tiff,110.10801788737382,116.0,136
3866_17_1_02222021_20_wrp.tiff,97.59532623003291,108.0,111
3866_17_1_02222021_80_wrp.tiff,119.7938178848047,132.0,153
3867_17_1_01302020_20_wrp.tiff,93.37358651792225,97.0,98
3867_17_1_01302020_80_wrp.tiff,108.92667386627267,116.0,122
3867_17_1_02222021_20_wrp.tiff,100.63142257137469,111.0,113
3867_17_1_02222021_80_wrp.tiff,120.01947110487399,133.0,143
3868_17_1_01302020_20_wrp.tiff,60.36863248814456,61.0,58
3868_17_1_01302020_80_wrp.tiff,114.75324227595401,121.0,129
3868_17_1_02222021_20_wrp.tiff,99.18172666572758,108.0,107
3868_17_1_02222021_80_wrp.tiff,124.88884332828428,137.0,148
3870_17_1_01302020_20_wrp.tiff,93.89240894140117,98.0,97
3870_17_1_01302020_80_wrp.tiff,110.60868979786879,118.0,133
3870_17_1_02222021_20_wrp.tiff,96.70847875055763,107.0,109
3870_17_1_02222021_80_wrp.tiff,120.5943076091892,134.0,147
3873_17_1_02222021_20_wrp.tiff,99.85100826379346,109.0,106
3873_17_1_02222021_80_wrp.tiff,120.99915061588366,134.0,138
3874_17_1_01302020_20_wrp.tiff,100.03578135932145,103.0,95
3874_17_1_01302020_80_wrp.tiff,116.14103296941538,123.0,130
3874_17_1_02222021_20_wrp.tiff,101.65672187245083,111.0,109
3874_17_1_02222021_80_wrp.tiff,124.2259150471477,138.0,145
3876_17_1_01302020_20_wrp.tiff,94.88884566911732,97.0,96
3876_17_1_01302020_80_wrp.tiff,110.84397103656634,117.0,125
3876_17_1_02222021_20_wrp.tiff,98.91072281930504,109.0,110
3876_17_1_02222021_80_wrp.tiff,120.19038126418491,133.0,145
3878_17_1_02222021_20_wrp.tiff,97.05901343922025,108.0,111
3878_17_1_02222021_80_wrp.tiff,120.26297461636035,134.0,150
3880_17_1_01302020_20_wrp.tiff,35.078811234013145,37.0,44
3880_17_1_01302020_80_wrp.tiff,116.20524996192378,124.0,141
3880_17_1_02222021_20_wrp.tiff,100.633829760697,111.0,125
3880_17_1_02222021_80_wrp.tiff,125.31739508772735,140.0,152
3883_35_1_01272020_20_wrp.tiff,108.94708862401885,111.0,100
3883_35_1_01272020_80_wrp.tiff,83.45028311252737,85.0,88
3884_35_1_01272020_20_wrp.tiff,102.22888689618522,107.0,121
3884_35_1_01272020_80_wrp.tiff,76.32613433078745,78.0,80
3884_35_1_02222021_20_wrp.tiff,102.19553765693394,115.0,6
3884_35_1_02222021_80_wrp.tiff,79.1493850803176,90.0,7
3885_35_1_02222021_20_wrp.tiff,104.28029737249639,121.0,6
3885_35_1_02222021_80_wrp.tiff,82.49986848681844,94.0,8
3886_35_1_01272020_20_wrp.tiff,112.42049178233115,117.0,124
3886_35_1_01272020_80_wrp.tiff,84.4942856175068,86.0,85
3886_35_1_02222021_20_wrp.tiff,106.19896021614498,125.0,6
3886_35_1_02222021_80_wrp.tiff,85.1165561955683,98.0,8
3887_35_1_01272020_20_wrp.tiff,110.60518401843169,117.0,121
3887_35_1_01272020_80_wrp.tiff,82.9032661630654,85.0,83
3887_35_1_02222021_20_wrp.tiff,106.12745523481864,126.0,6
3887_35_1_02222021_80_wrp.tiff,82.94308930492112,96.0,8
3889_35_1_01272020_20_wrp.tiff,108.47490729097656,115.0,112
3889_35_1_01272020_80_wrp.tiff,81.51034701192627,83.0,84
3891_35_1_01272020_20_wrp.tiff,111.98902944139044,117.0,117
3891_35_1_01272020_80_wrp.tiff,81.04318854142012,83.0,85
3891_35_1_02222021_20_wrp.tiff,106.45869450942888,124.0,6
3891_35_1_02222021_80_wrp.tiff,82.23765782565383,95.0,8
3893_35_1_02222021_20_wrp.tiff,110.39148120077866,128.0,6
3893_35_1_02222021_80_wrp.tiff,87.01684209005715,100.0,8
3894_35_1_01272020_20_wrp.tiff,122.72705094773671,128.0,128
3894_35_1_01272020_80_wrp.tiff,87.57025467982703,89.0,85
3895_35_1_01272020_20_wrp.tiff,113.8907933992507,118.0,135
3895_35_1_01272020_80_wrp.tiff,83.4963874015931,85.0,87
3898_35_1_02222021_20_wrp.tiff,104.44752158335936,122.0,6
3898_35_1_02222021_80_wrp.tiff,84.40401546498543,97.0,8
3899_35_1_01272020_20_wrp.tiff,119.77226339701082,126.0,134
3899_35_1_01272020_80_wrp.tiff,85.89079310608554,88.0,86
3899_35_1_02222021_20_wrp.tiff,109.2497261008777,128.0,6
3899_35_1_02222021_80_wrp.tiff,86.28373492627614,99.0,8
3902_35_1_01272020_20_wrp.tiff,115.08251888636484,119.0,113
3902_35_1_01272020_80_wrp.tiff,83.66327249596291,85.0,84
3903_35_1_01272020_20_wrp.tiff,119.08554110867644,128.0,139
3903_35_1_01272020_80_wrp.tiff,85.13060388025934,87.0,86
3904_35_1_01272020_20_wrp.tiff,118.21628865895892,124.0,124
3904_35_1_01272020_80_wrp.tiff,85.46469717905981,88.0,86
3905_35_1_01272020_20_wrp.tiff,127.0528545806065,135.0,139
3905_35_1_01272020_80_wrp.tiff,88.02849322661011,91.0,91
3905_35_1_02222021_20_wrp.tiff,115.88056962207334,139.0,6
3905_35_1_02222021_80_wrp.tiff,87.9856110556877,103.0,8
3907_35_1_02222021_20_wrp.tiff,112.86239163931506,133.0,6
3907_35_1_02222021_80_wrp.tiff,87.42494925049573,101.0,8
3921_20_1_01232020_20_wrp.tiff,88.11718590657314,93.0,99
3921_20_1_01232020_80_wrp.tiff,155.599946631491,163.0,166
3921_20_1_02042021_20_wrp.tiff,134.3866159989901,142.0,149
3921_20_1_02042021_80_wrp.tiff,154.33526604823604,162.0,165
3922_20_1_01232020_20_wrp.tiff,90.4319837032401,90.0,85
3922_20_1_01232020_80_wrp.tiff,156.08788632898816,161.0,161
3922_20_1_02042021_20_wrp.tiff,88.76688012010874,89.0,83
3922_20_1_02042021_80_wrp.tiff,155.55176667560443,160.0,163
3923_24_2_02262021_20_wrp.tiff,102.90507797480264,120.0,6
3923_24_2_02262021_80_wrp.tiff,181.21076389741071,207.0,255
3924_24_2_02242021_20_wrp.tiff,105.2123474070314,124.0,7
3924_24_2_02242021_80_wrp.tiff,116.12634129134412,131.0,13
3925_24_2_02242021_20_wrp.tiff,100.08218871406866,117.0,6
3925_24_2_02242021_80_wrp.tiff,111.3988882317552,127.0,13
3926_24_2_02262021_20_wrp.tiff,105.1758289282275,123.0,7
3926_24_2_02262021_80_wrp.tiff,116.9471666461778,132.0,14
3927_24_2_02242021_20_wrp.tiff,116.65550909193635,132.0,13
3927_24_2_02242021_80_wrp.tiff,116.48509107378761,132.0,13
3928_24_2_02242021_20_wrp.tiff,103.10533950048149,121.0,7
3928_24_2_02242021_80_wrp.tiff,115.5446625996271,131.0,13
3929_24_2_02262021_20_wrp.tiff,100.37404361538694,115.0,6
3929_24_2_02262021_80_wrp.tiff,111.65868793417408,126.0,13
3930_24_2_02262021_20_wrp.tiff,91.53829928934984,105.0,6
3930_24_2_02262021_80_wrp.tiff,102.40607498249473,115.0,12
3931_24_2_02242021_20_wrp.tiff,115.65538090263,136.0,143
3931_24_2_02242021_80_wrp.tiff,124.44780430762285,142.0,14
3932_24_2_02262021_20_wrp.tiff,96.36114420992351,113.0,6
3932_24_2_02262021_80_wrp.tiff,107.47882004949483,122.0,12
3933_24_2_02242021_20_wrp.tiff,111.04206185485764,117.0,118
3933_24_2_02242021_80_wrp.tiff,121.20812368802679,125.0,121
4050_17_1_02222021_20_wrp.tiff,100.85486299096736,113.0,119
4050_17_1_02222021_80_wrp.tiff,123.85846246629619,138.0,152
4058_17_1_01302020_20_wrp.tiff,95.29251264979037,101.0,108
4058_17_1_01302020_80_wrp.tiff,112.1911081721448,121.0,136
4061_17_1_02222021_20_wrp.tiff,101.33413635151653,113.0,120
4061_17_1_02222021_80_wrp.tiff,123.68692018631998,138.0,154
4063_17_1_01302020_20_wrp.tiff,93.82384799207718,97.0,99
4063_17_1_01302020_80_wrp.tiff,111.27966022866102,119.0,128
4067_22_3_01172020_20_wrp.tiff,111.05308139109076,114.0,144
4067_22_3_01172020_80_wrp.tiff,103.16668222472741,106.0,123
4072_22_3_01172020_20_wrp.tiff,148.41985620863917,152.0,140
4072_22_3_01172020_80_wrp.tiff,136.79733879967893,142.0,146
4072_22_3_01292021_20_wrp.tiff,145.5445059498695,149.0,139
4072_22_3_01292021_80_wrp.tiff,133.62886768793385,138.0,142
4074_22_3_01292021_20_wrp.tiff,92.8928165281478,92.0,65
4074_22_3_01292021_80_wrp.tiff,85.87994278473053,84.0,75
4082_22_3_01172020_20_wrp.tiff,97.95970419364053,99.0,102
4082_22_3_01172020_80_wrp.tiff,93.1949198019921,93.0,85
4084_22_3_01292021_20_wrp.tiff,84.76165513036213,83.0,86
4084_22_3_01292021_80_wrp.tiff,77.62713386114079,76.0,69
4086_22_3_01172020_20_wrp.tiff,146.9719148462848,154.0,145
4086_22_3_01172020_80_wrp.tiff,135.69310662075674,142.0,147
4086_22_3_01292021_20_wrp.tiff,144.2059035413425,151.0,143
4086_22_3_01292021_80_wrp.tiff,133.19402840594273,139.0,140
4137_25_1_01302020_20_wrp.tiff,116.25821317309419,123.0,133
4137_25_1_01302020_80_wrp.tiff,92.12639602857426,97.0,101
4138_25_1_01302020_20_wrp.tiff,109.62787598857193,114.0,133
4138_25_1_01302020_80_wrp.tiff,84.34325818938692,89.0,103
4139_25_1_01302020_20_wrp.tiff,125.64771046179858,137.0,148
4139_25_1_01302020_80_wrp.tiff,96.87536643650968,106.0,115
4140_25_1_01302020_20_wrp.tiff,118.47731922768772,118.0,107
4140_25_1_01302020_80_wrp.tiff,92.70928015665316,95.0,90
4141_25_1_01302020_20_wrp.tiff,117.30357381154307,123.0,139
4141_25_1_01302020_80_wrp.tiff,92.15942856062976,97.0,104
4142_25_1_01302020_20_wrp.tiff,128.02807989617997,134.0,130
4142_25_1_01302020_80_wrp.tiff,99.7402275176524,105.0,114
4143_25_1_01302020_20_wrp.tiff,125.55036495027284,133.0,144
4143_25_1_01302020_80_wrp.tiff,87.34223080784818,93.0,107
4144_25_1_01302020_20_wrp.tiff,121.59337372889048,125.0,121
4144_25_1_01302020_80_wrp.tiff,94.80115816502935,99.0,108
4145_25_1_01302020_20_wrp.tiff,107.9512984546889,114.0,121
4145_25_1_01302020_80_wrp.tiff,80.50853038848325,86.0,90
4146_25_1_01302020_20_wrp.tiff,120.06125244763437,123.0,118
4146_25_1_01302020_80_wrp.tiff,87.77095096442075,92.0,93
4151_5_8_01292020_20_wrp.tiff,112.95135836048121,118.0,118
4151_5_8_01292020_80_wrp.tiff,88.16933272743745,92.0,92
4152_5_8_01292020_20_wrp.tiff,106.0064508130008,113.0,123
4152_5_8_01292020_80_wrp.tiff,83.15522320454834,88.0,89
4153_5_8_01292020_20_wrp.tiff,107.131889622683,113.0,115
4153_5_8_01292020_80_wrp.tiff,81.54657417406906,86.0,84
4154_5_8_01292020_20_wrp.tiff,97.63176940750175,101.0,98
4154_5_8_01292020_80_wrp.tiff,79.73799209899407,83.0,80
4155_5_8_01292020_20_wrp.tiff,114.39082163651798,118.0,114
4155_5_8_01292020_80_wrp.tiff,87.71631769826551,91.0,89
4156_5_8_01292020_20_wrp.tiff,116.02381919960209,121.0,121
4156_5_8_01292020_80_wrp.tiff,88.01637635522881,92.0,91
4157_5_8_01292020_20_wrp.tiff,112.77458167873623,120.0,121
4157_5_8_01292020_80_wrp.tiff,98.62751458048264,105.0,106
4158_5_8_01292020_20_wrp.tiff,98.53434020321598,102.0,99
4158_5_8_01292020_80_wrp.tiff,79.71848429135919,84.0,83
4159_5_8_01292020_20_wrp.tiff,122.92008834986432,132.0,136
4159_5_8_01292020_80_wrp.tiff,98.044779493235,105.0,107
4160_5_8_01292020_20_wrp.tiff,117.41565567995988,122.0,120
4160_5_8_01292020_80_wrp.tiff,96.96826608977634,102.0,102
4163_17_1_01302020_20_wrp.tiff,91.56178794658953,95.0,96
4163_17_1_01302020_80_wrp.tiff,108.9344244865318,117.0,128
4163_17_1_02082021_20_wrp.tiff,86.12341706629404,90.0,88
4163_17_1_02082021_80_wrp.tiff,101.3634003675306,108.0,118
4164_17_1_01302020_20_wrp.tiff,88.80465632357365,93.0,116
4164_17_1_01302020_80_wrp.tiff,105.32037010678289,110.0,108
4165_17_1_01302020_20_wrp.tiff,91.92653944407404,95.0,111
4165_17_1_01302020_80_wrp.tiff,109.94177300384723,115.0,113
4165_17_1_02082021_20_wrp.tiff,86.80588169230808,90.0,110
4165_17_1_02082021_80_wrp.tiff,102.60930830898621,107.0,136
4166_17_1_01302020_20_wrp.tiff,82.04250633222102,83.0,80
4166_17_1_01302020_80_wrp.tiff,99.26830253786227,103.0,106
4166_17_1_02082021_20_wrp.tiff,77.24541201122601,78.0,73
4166_17_1_02082021_80_wrp.tiff,92.23763418798103,96.0,100
4167_17_1_01302020_20_wrp.tiff,79.57894680938593,79.0,74
4167_17_1_01302020_80_wrp.tiff,97.97395680610943,102.0,105
4167_17_1_02082021_20_wrp.tiff,74.41374448053101,74.0,69
4167_17_1_02082021_80_wrp.tiff,91.3946742756784,95.0,98
4168_17_1_01302020_20_wrp.tiff,92.68826318837007,98.0,113
4168_17_1_01302020_80_wrp.tiff,107.81430985480475,113.0,118
4168_17_1_02082021_20_wrp.tiff,86.89567192685438,92.0,106
4168_17_1_02082021_80_wrp.tiff,100.43239697046405,105.0,107
4169_17_1_01302020_20_wrp.tiff,85.90660448953132,91.0,98
4169_17_1_01302020_80_wrp.tiff,103.06301344643983,111.0,124
4169_17_1_02082021_20_wrp.tiff,80.3791099702779,85.0,90
4169_17_1_02082021_80_wrp.tiff,95.80074777620985,103.0,115
4170_17_1_01302020_20_wrp.tiff,90.6069923591987,94.0,91
4170_17_1_01302020_80_wrp.tiff,108.82688126911259,117.0,126
4170_17_1_02082021_20_wrp.tiff,84.87678885976781,88.0,93
4170_17_1_02082021_80_wrp.tiff,100.7040419908004,108.0,117
4171_17_1_01302020_20_wrp.tiff,87.47517043133749,92.0,105
4171_17_1_01302020_80_wrp.tiff,104.81579129135895,112.0,122
4171_17_1_02082021_20_wrp.tiff,82.10384880315887,86.0,97
4171_17_1_02082021_80_wrp.tiff,97.76258668915561,104.0,113
4172_17_1_01302020_20_wrp.tiff,95.7064784147776,103.0,112
4172_17_1_01302020_80_wrp.tiff,111.15450657132831,118.0,139
4172_17_1_02082021_20_wrp.tiff,89.90350059978505,97.0,105
4172_17_1_02082021_80_wrp.tiff,103.54061599163691,110.0,130
4173_15_3_01302020_20_wrp.tiff,100.82354495139388,106.0,111
4173_15_3_01302020_80_wrp.tiff,91.42821852786565,97.0,105
4174_15_3_01302020_20_wrp.tiff,97.4274733136826,102.0,106
4174_15_3_01302020_80_wrp.tiff,86.77733910376992,92.0,94
4174_15_3_02032021_20_wrp.tiff,80.28289420661237,83.0,86
4174_15_3_02032021_80_wrp.tiff,76.30006665852835,79.0,81
4175_15_3_01302020_20_wrp.tiff,100.8310976394156,108.0,114
4175_15_3_01302020_80_wrp.tiff,89.04729109479835,95.0,100
4175_15_3_02032021_20_wrp.tiff,66.23101774757622,65.0,64
4175_15_3_02032021_80_wrp.tiff,64.0962571209876,64.0,63
4176_15_3_01302020_20_wrp.tiff,99.20745088051186,104.0,107
